"product_code","business_group","supplier","gender","product_group","category","brand","image","price","price_kr","status","size","stock","marketplaces","product_name","color","description","dimension","weight","keyword","material_china","material_english"
"L-Span-White-Pink","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-White/Pink/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex White Sole Tall-Up Slip-Ons Pink","Pink","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Span-White-Mint","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-White/Mint/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex White Sole Tall-Up Slip-Ons Mint","Mint","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Span-White-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-White/Black/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex White Sole Tall-Up Slip-Ons Black","Black","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Span-Black-White","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-Black/White/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex Black Sole Tall-Up Slip-Ons White","White","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Span-Black-Pink","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-Black/Pink/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex Black Sole Tall-Up Slip-Ons Pink","Pink","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Span-Black-Mint","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-Black/Mint/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex Black Sole Tall-Up Slip-Ons Mint","Mint","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Span-Black-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Span-Black/Black/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Span Spandex Black Sole Tall-Up Slip-Ons Black","Black","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Spandex|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Dual-Span-White-Silver","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Dual-Span-White/Silver/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Dual Spandex White Sole Tall-Up Slip-Ons Silver","Silver","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Dual-Span-White-Gold","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Dual-Span-White/Gold/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Dual Spandex White Sole Tall-Up Slip-Ons Gold","Gold","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Dual-Span-White-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Dual-Span-White/Black/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Dual Spandex White Sole Tall-Up Slip-Ons Black","Black","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Dual-Span-Black-Silver","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Dual-Span-Black/Silver/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Dual Spandex Black Sole Tall-Up Slip-Ons Silver","Silver","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Dual-Span-Black-Gold","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Dual-Span-Black/Gold/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Dual Spandex Black Sole Tall-Up Slip-Ons Gold","Gold","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"L-Dual-Span-Black-Black","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/L-Dual-Span-Black/Black/g.jpg","94","17000","Active","230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar L-Dual Spandex Black Sole Tall-Up Slip-Ons Black","Black","This slip-ons has spandex that you can pull on easily. Casual clean design make this sneaker all matches, low top slip-ons closure for an easy entry, this solid canvas shoes are simple yet in stylish, wear any your T-shirt, pants or jeans with this sneakers will be greatly.","Width-8cm|Height-8cm|Heel-3cm(Included 1cm Taller Insole)|Platform-2cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"JOL-Span-White","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/JOL-Span/White/g.jpg","139","25000","Active","225|230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar JOL Spandex Trainers Slip-Ons Sneakers White","White","This slip-ons has spandex that you can pull on easily. Also whole 5cm platforms and heels makes you so comfortable, fashionable.So wear this platform sneaker to get your own casual yet stylish look. This sneakers can pair with your t-shirt, pants, shorts or jeans perfectly.","Width-9.2cm|Height-10cm|Heel-3cm|Platform-2.5cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
"JOL-Span-Pink","Partnership","Maxstar","Women","Shoes","Fashion Sneakers","Maxstar","http://images.becomeus.com/Maxstar/JOL-Span/Pink/g.jpg","139","25000","Active","225|230|235|240|245|250","0","淘宝网, 速卖通, Amazon.com, Amazon.uk, MaxstarStore, eBay and etc","Maxstar JOL Spandex Trainers Slip-Ons Sneakers Pink","Pink","This slip-ons has spandex that you can pull on easily. Also whole 5cm platforms and heels makes you so comfortable, fashionable.So wear this platform sneaker to get your own casual yet stylish look. This sneakers can pair with your t-shirt, pants, shorts or jeans perfectly.","Width-9.2cm|Height-10cm|Heel-3cm|Platform-2.5cm","900","sneakers,women sneakers,slip-ons,women slip-ons,fashion women sneakers,fashion women slip-ons,platform sneakers,fashion platform sneakers,maxstar sneakers,maxstar slip-ons,maxstar women slip-ons,casual sneakers,casual women slip-ons,casual women sneakers,canvas,fashion canvas shoes,casual canvas shoes,spandex,spandex slip-on","Upper-Synthetic Leather|Lining-Cotton Blend|Outsole-PU","鞋面：
鞋底："
